dest,source 
000 cổ_phiếu,",000,cổ_phiếu"
"160522 : ITA , OGC , TLH , PET , PPC đua nhau giảm 100 - 400 đồng",",160522,ITA,OGC,TLH,PET,PPC,đua,100,400,đồng"
"162632 : SSI dẫn_dắt các mã CII , IJC , PGD , STB tăng 100 - 300 đồng một cổ_phiếu",",162632,SSI,dẫn_dắt,mã,CII,IJC,PGD,STB,100,300,đồng,cổ_phiếu"
"164064 : BVH , VCB , PPC , CTG , STB , OGC bị xả mạnh nhất với khối_lượng 1 - 2 triệu cổ_phiếu",",164064,BVH,VCB,PPC,CTG,STB,OGC,xả,khối_lượng,1,2,triệu,cổ_phiếu"
"164207 : Một_số mã địa_ốc : ITA , HAR , FCN , GTT đều giảm 100 - 200 đồng , BMP giảm 1",",164207,Một_số,mã,địa_ốc,ITA,HAR,FCN,GTT,100,200,đồng,BMP,1"
500 đồng,",500,đồng"
"165858 : Sàn TP HCM chứng_kiến nhiều cổ_phiếu lớn rớt_giá , VIC , GAS , VNM rớt 500 - 2",",165858,Sàn,TP,HCM,chứng_kiến,cổ_phiếu,rớt_giá,VIC,GAS,VNM,rớt,500,2"
000 đồng,",000,đồng"
167485 : VNM rớt_giá 1,",167485,VNM,rớt_giá,1"
"000 đồng , KDC và nhiều mã thực_phẩm : AAM , LAF , ICF , CMX giảm nhẹ",",000,đồng,KDC,mã,thực_phẩm,AAM,LAF,ICF,CMX,nhẹ"
"167874 : Hàng_loạt blue - chip giảm_giá_như OGC , HAG , CII với mức 200 - 400 đồng",",167874,Hàng_loạt,blue,chip,giảm_giá_như,OGC,HAG,CII,200,400,đồng"
169595 : VIC tăng 2,",169595,VIC,2"
"500 đồng , một_số mã địa_ốc khác : HAG , OGC , CII , IJC cùng đi lên",",500,đồng,mã,địa_ốc,HAG,OGC,CII,IJC,đi"
"181548 : FLC , HAG , SJS , OGC , IDI , PET , PVD , PVT , DPM , PXI đua nhau bật cao",",181548,FLC,HAG,SJS,OGC,IDI,PET,PVD,PVT,DPM,PXI,đua,bật"
"NHÓM 0 - 66 160520 : Lúc 10h30 , BVH , HSG , STB , VNM nỗ_lực giữ giá",",NHÓM,0,66,160520,Lúc,10h30,BVH,HSG,STB,VNM,nỗ_lực,giá"
"164918 : DRC , FPT , MBB , PET , PGD nỗ_lực giữ giá",",164918,DRC,FPT,MBB,PET,PGD,nỗ_lực,giá"
"165024 : CTG , VCB nỗ_lực giữ giá",",165024,CTG,VCB,nỗ_lực,giá"
"166152 : Cổ_phiếu ngân_hàng nỗ_lực giữ giá , STB tăng nhẹ",",166152,Cổ_phiếu,ngân_hàng,nỗ_lực,giá,STB,nhẹ"
"166639 : BVH , FPT , PGD , REE , VIC nỗ_lực giữ giá",",166639,BVH,FPT,PGD,REE,VIC,nỗ_lực,giá"
"171543 : BVH , EIB , GMD , REE , PVT nỗ_lực giữ giá",",171543,BVH,EIB,GMD,REE,PVT,nỗ_lực,giá"
"175888 : VNM , HAG , OGC , FPT , SSI nỗ_lực giữ giá",",175888,VNM,HAG,OGC,FPT,SSI,nỗ_lực,giá"
NHÓM 0 - 67 163623 : GAS tăng mạnh 2,",NHÓM,0,67,163623,GAS,2"
"000 đồng , FPT , VIC và PVD cộng 1",",000,đồng,FPT,VIC,PVD,cộng,1"
100 - 1,",100,1"
500 đồng,",500,đồng"
"165217 : KDC , MSN , VNM cùng ngược dòng thành_công , tăng 1",",165217,KDC,MSN,VNM,ngược,dòng,thành_công,1"
000 đồng,",000,đồng"
"166300 : GAS đi ngang , VNM , KDC giảm 1",",166300,GAS,đi,ngang,VNM,KDC,1"
000 đồng,",000,đồng"
"166633 : MSN , VNM đi ngang , OGC , DRC , VIC , KDC giảm 300 - 500 đồng",",166633,MSN,VNM,đi,ngang,OGC,DRC,VIC,KDC,300,500,đồng"
"167155 : VIC , VNM , GAS đi ngang trong khi MSN giảm 1",",167155,VIC,VNM,GAS,đi,ngang,MSN,1"
000 đồng,",000,đồng"
"167739 : BVH và MSN cùng đi ngang , VCB , VIC , GAS tăng 100 - 500 đồng",",167739,BVH,MSN,đi,ngang,VCB,VIC,GAS,100,500,đồng"
"168476 : BVH , GAS , PVD cùng đỏ_lửa",",168476,BVH,GAS,PVD,đỏ_lửa"
"169012 : Từ 10h trở_đi , STB , PPC , PVD , VIC , DRC tăng 100 - 800 đồng",",169012,Từ,10h,trở_đi,STB,PPC,PVD,VIC,DRC,100,800,đồng"
"169944 : BVH , VCB , MSN lên 200 - 500 đồng , GAS và VNM cùng đi ngang",",169944,BVH,VCB,MSN,200,500,đồng,GAS,VNM,đi,ngang"
"171898 : MBB , VCB , STB cùng đi lên",",171898,MBB,VCB,STB,đi"
"173247 : GAS , BVH , VIC , VNM , MSN , HAG , VCB đều đi lên",",173247,GAS,BVH,VIC,VNM,MSN,HAG,VCB,đi"
"174677 : Theo sau VNM là VCB , HAG , GAS , MSN lần_lượt cộng 100 - 1",",174677,Theo,VNM,VCB,HAG,GAS,MSN,lần_lượt,cộng,100,1"
500 đồng,",500,đồng"
"180451 : GAS đi ngang , BVH , VNM lần_lượt tăng 900 - 1",",180451,GAS,đi,ngang,BVH,VNM,lần_lượt,900,1"
000 đồng,",000,đồng"
"180603 : Từ 11h trở_đi , BVH , VIC , MSN tăng_tốc , lần_lượt tăng 400 - 1",",180603,Từ,11h,trở_đi,BVH,VIC,MSN,tăng_tốc,lần_lượt,400,1"
500 đồng,",500,đồng"
"185119 : GAS , PVD , MSN , CTG , VIC",",185119,GAS,PVD,MSN,CTG,VIC"
,
,
đồng_loạt đi xuống,",đồng_loạt,đi"
"NHÓM 0 - 68 165694 : GAS , MSN , KDC , vẫn đi ngang",",NHÓM,0,68,165694,GAS,MSN,KDC,đi,ngang"
"166418 : VCB , CTG , EIB và MSN đi ngang",",166418,VCB,CTG,EIB,MSN,đi,ngang"
"168134 : HAG , DPM , CSM đi ngang",",168134,HAG,DPM,CSM,đi,ngang"
"183161 : VNM , MSN đi ngang",",183161,VNM,MSN,đi,ngang"
"NHÓM 0 - 69 162855 : BVH , PET , VIC , PGD cùng rớt 500 đồng",",NHÓM,0,69,162855,BVH,PET,VIC,PGD,rớt,500,đồng"
"167916 : PET , PGD , PVT , PPC , PVD lần_lượt tăng 100 - 1",",167916,PET,PGD,PVT,PPC,PVD,lần_lượt,100,1"
500 đồng,",500,đồng"
"170863 : OGC , PPC , PVT , PGD , VCB , HSG giảm 100 - 400 đồng",",170863,OGC,PPC,PVT,PGD,VCB,HSG,100,400,đồng"
"174965 : PET , PPC , PVT , PVD , PGD tăng 300 - 600 đồng",",174965,PET,PPC,PVT,PVD,PGD,300,600,đồng"
"175398 : PET , PPC , PGD , PVT , PVD lần_lượt thêm 100 - 1",",175398,PET,PPC,PGD,PVT,PVD,lần_lượt,100,1"
500 đồng một cổ_phiếu,",500,đồng,cổ_phiếu"
"175661 : HAG , REE , SSI , OGC , PET , PGD , PVT cùng mất_giá",",175661,HAG,REE,SSI,OGC,PET,PGD,PVT,mất_giá"
"179454 : CNG , PXS , PPC , PVT , PET , PGD , PVD lần_lượt tăng 100 - 3",",179454,CNG,PXS,PPC,PVT,PET,PGD,PVD,lần_lượt,100,3"
000 đồng,",000,đồng"
"181477 : PVT , PPC , PGD , PVD vẫn rớt 300 - 1",",181477,PVT,PPC,PGD,PVD,rớt,300,1"
500 đồng,",500,đồng"
"184513 : Rổ dầu_khí ghi_nhận PPC , GAS , PVT , PVD lần_lượt cộng 300 - 800 đồng",",184513,Rổ,dầu_khí,ghi_nhận,PPC,GAS,PVT,PVD,lần_lượt,cộng,300,800,đồng"
"NHÓM 0 - 70 81013 : TDH , GMD , HSG , VSH , ITA lại bị bán ròng mạnh trong tuần",",NHÓM,0,70,81013,TDH,GMD,HSG,VSH,ITA,ròng,tuần"
"121653 : 3 mã ngành tài_chính STB , PVD , EIB cùng bị bán ròng",",121653,3,mã,ngành,tài_chính,STB,PVD,EIB,ròng"
"153713 : Cổ_phiếu bị bán mạnh là CTG , EIB , PPC ; mua vào mạnh DPM , GAS",",153713,Cổ_phiếu,CTG,EIB,PPC,mua,DPM,GAS"
"154320 : Cổ_phiếu BVH , CTG và HAG bị bán ròng mạnh",",154320,Cổ_phiếu,BVH,CTG,HAG,ròng"
"154389 : Cổ_phiếu BVH , CTG và HAG bị bán ròng mạnh",",154389,Cổ_phiếu,BVH,CTG,HAG,ròng"
"NHÓM 0 - 71 92091 : HAG , VCB , SSI , SJS , PVF đều tăng 300 - 800 đồng mỗi mã",",NHÓM,0,71,92091,HAG,VCB,SSI,SJS,PVF,300,800,đồng,mã"
"101743 : BVH , SAM , SSI , MSN , PVF tăng thêm 100 đồng mỗi cổ_phiếu",",101743,BVH,SAM,SSI,MSN,PVF,100,đồng,cổ_phiếu"
"119931 : HAG , KDC , BVH , PVD , VNM giảm 1",",119931,HAG,KDC,BVH,PVD,VNM,1"
"000 đồng , SSI , VCB giảm 700 - 800 đồng",",000,đồng,SSI,VCB,700,800,đồng"
"122942 : HAG , KDC , OGC , PVF , REE , VCB … đều mất_giá 100 - 300 đồng",",122942,HAG,KDC,OGC,PVF,REE,VCB,…,mất_giá,100,300,đồng"
"130130 : FPT , DPM , HAG , BVH , HPG giảm 100 - 300 đồng",",130130,FPT,DPM,HAG,BVH,HPG,100,300,đồng"
"131955 : Lúc 10h30 , HAG , FPT , DPM , REE , STB giảm 100 đồng",",131955,Lúc,10h30,HAG,FPT,DPM,REE,STB,100,đồng"
"139203 : FPT , GMD , DRC , CII , DPM , DIG tụt giá 100 - 200 đồng",",139203,FPT,GMD,DRC,CII,DPM,DIG,tụt,giá,100,200,đồng"
"150217 : ITA , PNJ , SBT , VSH , FPT , DIG giảm nhẹ 100 đồng",",150217,ITA,PNJ,SBT,VSH,FPT,DIG,nhẹ,100,đồng"
"152597 : CSM , HAG , VCB , VIC , VNM , SSI , DRC tăng 500 - 800 đồng",",152597,CSM,HAG,VCB,VIC,VNM,SSI,DRC,500,800,đồng"
"153046 : PVF , DPM , PNJ , HAG , VIC giảm 300 - 500 đồng , VIC , HAG , DRC giảm 500 đồng",",153046,PVF,DPM,PNJ,HAG,VIC,300,500,đồng,VIC,HAG,DRC,500,đồng"
"158865 : DPM , FPT , HAG , HPG , STB , PNJ , VCB lần_lượt giảm 100 - 300 đồng",",158865,DPM,FPT,HAG,HPG,STB,PNJ,VCB,lần_lượt,100,300,đồng"
"159517 : REE , HPG , VCB , DRC giảm 200 - 400 đồng còn VIC , VNM rớt 500 - 1",",159517,REE,HPG,VCB,DRC,200,400,đồng,VIC,VNM,rớt,500,1"
000 đồng,",000,đồng"
"159694 : CII , FPT , HAG , HPG , MBB , VSH giảm nhẹ 100 đồng",",159694,CII,FPT,HAG,HPG,MBB,VSH,nhẹ,100,đồng"
"163038 : BVH , HAG , PVD , PET , REE",",163038,BVH,HAG,PVD,PET,REE"
,
,
cùng mất 100 - 300 đồng,",100,300,đồng"
"163228 : VCB , DRC , HPG , FPT lần_lượt rớt 300 - 600 đồng",",163228,VCB,DRC,HPG,FPT,lần_lượt,rớt,300,600,đồng"
"163994 : HAG , DPM , DRC , HPG , HSG , SSI , REE cùng mất 100 đồng",",163994,HAG,DPM,DRC,HPG,HSG,SSI,REE,100,đồng"
"164206 : BVH , STB , PPC , PGD , FPT , PVD giảm 300 - 500 đồng",",164206,BVH,STB,PPC,PGD,FPT,PVD,300,500,đồng"
"164555 : PET , EIB , CSM , CII , STB , SBT , FPT giảm 100 - 200 đồng",",164555,PET,EIB,CSM,CII,STB,SBT,FPT,100,200,đồng"
"168141 : CSM , CTG , DRC , EIB , FPT , HAG , PVT , GMD giảm 100 - 300 đồng",",168141,CSM,CTG,DRC,EIB,FPT,HAG,PVT,GMD,100,300,đồng"
"168510 : SSI , CSM , DPM , DRC , VIC , VCB , MSN , PVD rớt 100 - 1",",168510,SSI,CSM,DPM,DRC,VIC,VCB,MSN,PVD,rớt,100,1"
000 đồng,",000,đồng"
NHÓM 0 - 72 15456 : NKD tăng kịch trần lên 81,",NHÓM,0,72,15456,NKD,kịch,trần,81"
"500 đồng , KDC cũng vươn lên 68",",500,đồng,KDC,vươn,68"
500 đồng ( + 2,",500,đồng,2"
500 đồng ),",500,đồng"
"156909 : MSN tăng mạnh nhất , thêm 6",",156909,MSN,6"
"000 đồng , lên 116",",000,đồng,116"
"000 đồng , VNM tăng 3",",000,đồng,VNM,3"
"000 đồng , lên 124",",000,đồng,124"
000 đồng,",000,đồng"
185478 : FPT tăng 1,",185478,FPT,1"
800 đồng lên 46,",800,đồng,46"
"700 đồng , BMI tăng trần lên 22",",700,đồng,BMI,trần,22"
"700 đồng , BMP tăng 5",",700,đồng,BMP,5"
000 đồng lên 120,",000,đồng,120"
"000 đồng , NTP tăng 3",",000,đồng,NTP,3"
700 đồng lên 53,",700,đồng,53"
300 đồng,",300,đồng"
"193471 : VIC tăng 2,6 % lên 119",",193471,VIC,26,119"
"000 đồng , VHM tăng 2 % lên 117",",000,đồng,VHM,2,117"
"400 đồng , còn VRE tăng 4,5 % lên 44",",400,đồng,VRE,45,44"
950 đồng,",950,đồng"
193973 : Trong đó VHM tăng trần lên 110,",193973,Trong,VHM,trần,110"
"800 đồng , còn VIC tăng hơn 5,3 % lên 105",",800,đồng,VIC,53,105"
000 đồng,",000,đồng"
"NHÓM 0 - 73 159675 : Nhóm dầu_khí nhuộm xanh với GAS , PVD tăng 1",",NHÓM,0,73,159675,Nhóm,dầu_khí,nhuộm,xanh,GAS,PVD,1"
"000 đồng , PXS tăng hết biên_độ",",000,đồng,PXS,biên_độ"
"163698 : GAS tăng 500 đồng , dẫn_dắt hóm dầu_khí thăng_hoa với PET , PVD , PGD tăng 400 - 1",",163698,GAS,500,đồng,dẫn_dắt,hóm,dầu_khí,thăng_hoa,PET,PVD,PGD,400,1"
400 đồng,",400,đồng"
"164660 : GAS tăng 500 đồng , dẫn_dắt nhiều mã dầu_khí : PGD , PVD , CMV , PXS đi lên",",164660,GAS,500,đồng,dẫn_dắt,mã,dầu_khí,PGD,PVD,CMV,PXS,đi"
"168874 : GAS tăng 500 đồng , kéo_theo PGD , PVT , PPC , PVD cùng thẳng tiến",",168874,GAS,500,đồng,kéo_theo,PGD,PVT,PPC,PVD,thẳng,tiến"
"178307 : GAS tăng mạnh , cộng 2",",178307,GAS,cộng,2"
"500 đồng kéo_theo PJT , PXS , ASP , PVT , PET , PPC cùng bật xanh",",500,đồng,kéo_theo,PJT,PXS,ASP,PVT,PET,PPC,bật,xanh"
186527 : GAS tăng 2,",186527,GAS,2"
"000 đồng trong khi các mã dầu_khí : PVD , PVT , PXS tăng trần",",000,đồng,mã,dầu_khí,PVD,PVT,PXS,trần"
"NHÓM 0 - 74 38770 : SSI , KDC , FPT , SJS cùng đi xuống",",NHÓM,0,74,38770,SSI,KDC,FPT,SJS,đi"
"66182 : VNM , STB , HAG , FPT tiếp_tục đi xuống",",66182,VNM,STB,HAG,FPT,đi"
"70602 : STB , CTG , DPM , DHG cũng đi xuống",",70602,STB,CTG,DPM,DHG,đi"
"144740 : VNM , GMD , VIC , KDC , ITA đi ngang",",144740,VNM,GMD,VIC,KDC,ITA,đi,ngang"
"166776 : Một_số blue - chip : GMD , DPM , BVH đi xuống",",166776,Một_số,blue,chip,GMD,DPM,BVH,đi"
"174000 : HAG , ITA , REE , GMD",",174000,HAG,ITA,REE,GMD"
,
,
đều đi xuống,",đi"
"NHÓM 0 - 75 100704 : Trong nhóm ' tứ trụ "" , VIC , VNM giảm nhẹ , BVH và MSN đều tăng",",NHÓM,0,75,100704,Trong,tứ,trụ,VIC,VNM,nhẹ,BVH,MSN"
"100964 : BVH , SSI , HAG , OGC , IJC , VCB , HPG",",100964,BVH,SSI,HAG,OGC,IJC,VCB,HPG"
,
,
"trong VN30 biến_động mạnh , giằng_co liên_tục",",VN30,biến_động,giằng_co,liên_tục"
"102662 : Nhiều mã trong rổ VN30 : HAG , DPM , SJS , STB và SBT cùng đồng_loạt tăng_giá",",102662,Nhiều,mã,rổ,VN30,HAG,DPM,SJS,STB,SBT,đồng_loạt,tăng_giá"
"117584 : BVH , DRC , HAG , PVD , REE , VSH đều tiếp_tục tăng_giá so với đầu ngày",",117584,BVH,DRC,HAG,PVD,REE,VSH,tăng_giá,đầu"
"150879 : Một_số mã tăng_giá mạnh gồm : FPT , DPM , VIC , HAG , VNM lên 700 - 2",",150879,Một_số,mã,tăng_giá,FPT,DPM,VIC,HAG,VNM,700,2"
500 đồng một cổ_phiếu,",500,đồng,cổ_phiếu"
"153482 : Lúc 10h20 , một_số blue - chip có phong_độ cao gồm : REE , GMD , HSG , BVH tăng 500 - 1",",153482,Lúc,10h20,blue,chip,phong_độ,REE,GMD,HSG,BVH,500,1"
500 đồng,",500,đồng"
"155834 : Một_số blue - chip trong rổ này tăng mạnh gồm : PVD , MSN , BVH lần_lượt lên 900 - 1",",155834,Một_số,blue,chip,rổ,PVD,MSN,BVH,lần_lượt,900,1"
500 đồng,",500,đồng"
"156275 : Các mã lớn gồm : CTG , DPM , EIB , PVF , VCB , REE lần_lượt tăng nhẹ 100 - 200 đồng",",156275,Các,mã,CTG,DPM,EIB,PVF,VCB,REE,lần_lượt,nhẹ,100,200,đồng"
"158847 : Các blue - chip tăng mạnh gồm : VIC , VNM , CSM , HSG lần_lượt cộng 1",",158847,Các,blue,chip,VIC,VNM,CSM,HSG,lần_lượt,cộng,1"
000 - 3,",000,3"
"000 đồng , REE lên đỉnh",",000,đồng,REE,đỉnh"
"159516 : SBT , KDC , EIB , CSM , HSG , PVD tăng 100 - 500 đồng trong khi 50 % cổ_phiếu nhóm này suy_yếu",",159516,SBT,KDC,EIB,CSM,HSG,PVD,100,500,đồng,50,cổ_phiếu,suy_yếu"
"159844 : Những blue - chip tăng_giá ấn_tượng gồm : BVH , REE , DRC , VNM , PVD , CSM lần_lượt cộng 500 - 1",",159844,Những,blue,chip,tăng_giá,ấn_tượng,BVH,REE,DRC,VNM,PVD,CSM,lần_lượt,cộng,500,1"
900 đồng một cổ_phiếu,",900,đồng,cổ_phiếu"
"163925 : Cùng với HAG , HSG , VCB , hai mã ngành điện là PPC , VSH tăng điểm",",163925,Cùng,HAG,HSG,VCB,hai,mã,ngành,điện,PPC,VSH"
"163973 : Rổ VN30 chứng_kiến nhóm cổ_phiếu vốn_hóa lớn PGD , VIC , VCB , BVH , PVD tăng 1",",163973,Rổ,VN30,chứng_kiến,cổ_phiếu,vốn_hóa,PGD,VIC,VCB,BVH,PVD,1"
000 - 2,",000,2"
500 đồng,",500,đồng"
"165898 : Rổ VN30 ghi_nhận một_số mã lớn : CTG , DRC , BVH , VCB , GMD , CSM , MSN , PVD tăng 100 - 1",",165898,Rổ,VN30,ghi_nhận,mã,CTG,DRC,BVH,VCB,GMD,CSM,MSN,PVD,100,1"
000 đồng,",000,đồng"
"166822 : VCB , BVH , GMD , VIC tăng mạnh hơn phiên_sáng , các mã này lần_lượt cộng 700 - 1",",166822,VCB,BVH,GMD,VIC,phiên_sáng,mã,lần_lượt,cộng,700,1"
000 đồng,",000,đồng"
"167837 : Rổ VN30 chỉ có 7 mã tăng_giá trong khi VCB , HPG , BVH , VIC , MSN rớt 200 - 500 đồng",",167837,Rổ,VN30,7,mã,tăng_giá,VCB,HPG,BVH,VIC,MSN,rớt,200,500,đồng"
"170238 : Những mã lớn trượt dài , trong đó REE , GAS , BVH , PPC , PVD , MSN hạ 900 - 2",",170238,Những,mã,trượt,REE,GAS,BVH,PPC,PVD,MSN,hạ,900,2"
000 đồng,",000,đồng"
"179326 : Tứ trụ còn lại gồm : VCB , BVH , MSN , VIC lần_lượt tăng 300 - 1",",179326,Tứ,trụ,VCB,BVH,MSN,VIC,lần_lượt,300,1"
000 đồng,",000,đồng"
"179588 : Trước giờ đóng_cửa , các mã chủ_chốt như : BVH , VCB , MSN , KDC lần_lượt tăng 200 - 2",",179588,Trước,đóng_cửa,mã,chủ_chốt,BVH,VCB,MSN,KDC,lần_lượt,200,2"
500 đồng,",500,đồng"
"180077 : Trước giờ đóng_cửa , các mã lớn gồm : VCB , MSN , GAS , BVH lần_lượt giảm 400 - 2",",180077,Trước,đóng_cửa,mã,VCB,MSN,GAS,BVH,lần_lượt,400,2"
400 đồng,",400,đồng"
"180151 : Blue - chip rổ VN30 tuy bị phân_hóa nhưng HAG , FPT , HPG , BVH , VIC lần_lượt tăng 300 - 1",",180151,Blue,chip,rổ,VN30,phân_hóa,HAG,FPT,HPG,BVH,VIC,lần_lượt,300,1"
000 đồng,",000,đồng"
"181546 : Các mã lớn : GAS , VNM , BVH , MSN tăng 500 - 2",",181546,Các,mã,GAS,VNM,BVH,MSN,500,2"
"000 đồng trong khi VCB , VIC tăng nhẹ",",000,đồng,VCB,VIC,nhẹ"
"181932 : Nhiều blue chip khác : VIC , VNM , VCB , BVH cũng lần_lượt giảm 100 - 1",",181932,Nhiều,blue,chip,VIC,VNM,VCB,BVH,lần_lượt,100,1"
000 đồng,",000,đồng"
"183723 : Cổ_phiếu vốn_hóa lớn giành thế thượng_phong với BVH , VNM , GAS , VIC , MSN lần_lượt tăng 700 - 1",",183723,Cổ_phiếu,vốn_hóa,giành,thượng_phong,BVH,VNM,GAS,VIC,MSN,lần_lượt,700,1"
500 đồng,",500,đồng"
"184949 : BVH , GAS , PVD , VNM , VCB tiếp_tục điều_chỉnh mạnh khiến đà giảm mạnh thêm",",184949,BVH,GAS,PVD,VNM,VCB,điều_chỉnh,đà"
"NHÓM 0 - 76 81123 : EIB , STB ngược hướng thị_trường lên nhẹ 0,1 - 0,2 điểm , VCB , CTG , BVH , SSI thoái_lui",",NHÓM,0,76,81123,EIB,STB,ngược,hướng,thị_trường,nhẹ,01,02,VCB,CTG,BVH,SSI,thoái_lui"
"82136 : EIB , ITA , STB , VCB cũng chỉ dao_động quanh giá tham_chiếu",",82136,EIB,ITA,STB,VCB,dao_động,quanh,giá,tham_chiếu"
"98652 : Chỉ có DHG nhích nhẹ 1 điểm , VNM , EIB , KDC đứng giá",",98652,Chỉ,DHG,nhích,nhẹ,1,VNM,EIB,KDC,đứng,giá"
"99480 : Ngoại_trừ MBB tăng nhẹ , CTG , STB , VCB đều giảm_giá",",99480,Ngoại_trừ,MBB,nhẹ,CTG,STB,VCB,giảm_giá"
"101742 : EIB , MBB , STB , VCB đồng_loạt tăng_giá , CTG giao_dịch sát mốc tham_chiếu",",101742,EIB,MBB,STB,VCB,đồng_loạt,tăng_giá,CTG,giao_dịch,sát,mốc,tham_chiếu"
"102146 : STB giảm sàn , CTG , EIB , MBB giao_dịch quanh giá tham_chiếu",",102146,STB,sàn,CTG,EIB,MBB,giao_dịch,quanh,giá,tham_chiếu"
"102235 : BVH , STB , VIC và VCB giảm_giá trên 1,5 % , ITA , PVF , EIB giao_dịch tại mức tham_chiếu",",102235,BVH,STB,VIC,VCB,giảm_giá,15,ITA,PVF,EIB,giao_dịch,tham_chiếu"
"125202 : CTG , EIB và STB giảm từ 100 - 300 đồng còn MBB đứng giá",",125202,CTG,EIB,STB,100,300,đồng,MBB,đứng,giá"
"131959 : STB và MBB đỏ điểm , VCB đứng giá tham_chiếu",",131959,STB,MBB,đỏ,VCB,đứng,giá,tham_chiếu"
"143524 : Ngoại_trừ EIB , HAG đỏ điểm , STB , KDC giảm 200 - 300 đồng",",143524,Ngoại_trừ,EIB,HAG,đỏ,STB,KDC,200,300,đồng"
"144197 : CTG và VCB tăng 200 - 500 đồng , EIB đứng ở vạch tham_chiếu",",144197,CTG,VCB,200,500,đồng,EIB,đứng,vạch,tham_chiếu"
"144742 : STB , EIB sụt 200 đồng còn MBB , VCB giữ giá tham_chiếu",",144742,STB,EIB,sụt,200,đồng,MBB,VCB,giá,tham_chiếu"
"150445 : CTG lội ngược dòng , EIB , MBB , STB nhích nhẹ còn VCB tăng 700 đồng",",150445,CTG,lội,ngược,dòng,EIB,MBB,STB,nhích,nhẹ,VCB,700,đồng"
"152600 : VCB tăng nhẹ 100 đồng còn EIB , MBB giữ giá tham_chiếu",",152600,VCB,nhẹ,100,đồng,EIB,MBB,giá,tham_chiếu"
"155299 : CTG , EIB , MBB đứng giá tham_chiếu trong khi STB và VCB lần_lượt tăng 100 - 500 đồng",",155299,CTG,EIB,MBB,đứng,giá,tham_chiếu,STB,VCB,lần_lượt,100,500,đồng"
"156754 : BVH , CTG , EIB , HAG , MBB , OGC chuyển từ đỏ sang đứng giá tham_chiếu",",156754,BVH,CTG,EIB,HAG,MBB,OGC,đỏ,đứng,giá,tham_chiếu"
"157382 : CTG và EIB đỏ_lửa , MBB đi ngang còn VCB , STB nhuộm xanh",",157382,CTG,EIB,đỏ_lửa,MBB,đi,ngang,VCB,STB,nhuộm,xanh"
"158691 : EIB , MBB trụ ở vạch tham_chiếu trong khi CTG , STB , VCB tăng 100 - 300 đồng",",158691,EIB,MBB,trụ,vạch,tham_chiếu,CTG,STB,VCB,100,300,đồng"
"158980 : Trong đó , EIB và VCB tăng nhẹ , CTG , MBB , STB đứng giá",",158980,Trong,EIB,VCB,nhẹ,CTG,MBB,STB,đứng,giá"
"163728 : Trong rổ VN30 , VNM , VCB , MSN , MBB đứng giá , VIC giảm 500 đồng",",163728,Trong,rổ,VN30,VNM,VCB,MSN,MBB,đứng,giá,VIC,500,đồng"
"176457 : VCB , STB , EIB đồng_loạt giảm 100 - 900 đồng trong khi MBB đứng giá tham_chiếu",",176457,VCB,STB,EIB,đồng_loạt,100,900,đồng,MBB,đứng,giá,tham_chiếu"
"182545 : Trước giờ đóng_cửa phiên_sáng , STB , EIB , MBB , BID , CTG , VCB lần_lượt giảm 200 - 1",",182545,Trước,đóng_cửa,phiên_sáng,STB,EIB,MBB,BID,CTG,VCB,lần_lượt,200,1"
100 đồng,",100,đồng"
"182717 : CTG , EIB , STB , MBB cũng tăng điểm , khối_lượng giao_dịch lớn",",182717,CTG,EIB,STB,MBB,khối_lượng,giao_dịch"
"183923 : EIB giảm sàn trong khi STB , MBB , VCB , CTG lần_lượt mất 300 - 700 đồng",",183923,EIB,sàn,STB,MBB,VCB,CTG,lần_lượt,300,700,đồng"
