dest,source 
"_Chốt_phiên_sáng_với_các_mã_lớn:_BVH,_MSN,_VNM_đồng_loạt_đi_lên,_Vn-Index_tăng_1,9_điểm,_lên_512,02_điểm,_giao_dịch_36_triệu_cổ_phiếu,_trị_giá_536,79_tỷ_đồng._",phiên_với_đồng_lên_Vn-Index_tăng_number_điểm_lên_number_điểm_giao_dịch_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Nhờ_MSN,_BVH,_VIC,_VNM,_VCB_tiếp_tục_vươn_lên_giúp_Vn-Index_chốt_phiên_sáng_tăng_10,85_điểm,_lên_mức_554,44_điểm,_sang_tay_hơn_64,9_triệu_cổ_phiếu,_trị_giá_1.254,16_tỷ_đồng._",lên_Vn-Index_phiên_tăng_number_điểm_lên_mức_number_điểm_number_triệu_cổ_phiếu_number_number_tỷ_đồng_
"_Trong_giờ_giao_dịch_buổi_chiều,_hơn_682.000_cổ_phiếu_VNM_thỏa_thuận_tại_giá_trần,_trị_giá_trên_100_tỷ_đồng_tiếp_tục_làm_trụ_đỡ_giúp_Vn-Index_vững_vàng_sắc_xanh._",giao_dịch_number_cổ_phiếu_number_tỷ_đồng_là_Vn-Index_và_
"_Chốt_phiên_sáng_chỉ_với_77_mã_tăng_giá_nhưng_nhờ_lực_đỡ_từ_GAS,_Vn-Index_tăng_8,08_điểm,_lên_577,81_điểm,_giao_dịch_hơn_80_triệu_cổ_phiếu,_đạt_hơn_1.220_tỷ_đồng._",phiên_với_number_tăng_Vn-Index_tăng_number_điểm_lên_number_điểm_giao_dịch_number_triệu_cổ_phiếu_number_tỷ_đồng_
"_Đóng_cửa_với_138_mã_đi_lên_và_lực_đỡ_vững_chắc_từ_cổ_phiếu_vốn_hóa_lớn_giúp_Vn-Index_ghi_được_15,06_điểm,_lên_570,87_điểm,_mua_bán_156,7_triệu_cổ_phiếu,_trị_giá_2.827_tỷ_đồng._NHÓM_109_",cửa_với_number_lên_và_cổ_phiếu_Vn-Index_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_number_tỷ_đồng_NHÓM_number_
"_Kết_thúc_đợt_khớp_lệnh_thứ_hai,_Vn-Index_chốt_tại_439,41_điểm,_giảm_1,72%._",đợt_khớp_lệnh_Vn-Index_number_điểm_giảm_number_%_
"_Sau_đợt_khớp_lệnh_thứ_hai,_Vn-Index_chốt_tại_235,4_điểm,_giảm_sâu_thêm_2,29%._",đợt_khớp_lệnh_Vn-Index_number_điểm_giảm_number_%_
"_Sau_đợt_khớp_lệnh_thứ_hai,_Vn-Index_chốt_tại_319,7_điểm,_trượt_dốc_9,58_điểm,_tương_đương_2,91%._",đợt_khớp_lệnh_Vn-Index_number_điểm_number_điểm_tư_đương_number_%_
"_Kết_thúc_đợt_khớp_lệnh_thứ_hai,_Vn-Index_chốt_245,38_điểm,_bị_trừ_15,05_điểm,_tương_đương_4,18%._",đợt_khớp_lệnh_Vn-Index_number_điểm_number_điểm_tư_đương_number_%_
"_Đợi_khớp_lệnh_thứ_hai_kết_thúc_với_giá_trị_303,76_điểm_trên_Vn-Index._",khớp_lệnh_với_number_điểm_Vn-Index_
"_Kết_thúc_đợt_khớp_lệnh_thứ_hai,_Vn-Index_chốt_tại_309,48_điểm,_tăng_3,92_điểm,_tương_ứng_với_1,28%._",đợt_khớp_lệnh_Vn-Index_number_điểm_tăng_number_điểm_tư_với_number_%_
"_Kết_thúc_đợt_khớp_lệnh_thứ_hai,_Vn-Index_chốt_tại_288,84_điểm,_lên_1,99_điểm,_tương_đương_0,69%._NHÓM_110_",đợt_khớp_lệnh_Vn-Index_number_điểm_lên_number_điểm_tư_đương_number_%_NHÓM_number_
_Biến_động_của_Vn-Index_bị_giới_hạn_trong_ngưỡng_từ_314_đến_315_điểm._,của_Vn-Index_trong_number_number_điểm_
_Vn-Index_có_thể_tiếp_tục_tăng_đến_mức_kháng_cự_tiếp_theo_tại_480-485._NHÓM_111_,Vn-Index_có_tăng_mức_number_number_NHÓM_number_
"_Như_vậy,_trong_5_phiên_giao_dịch_tuần_qua,_chỉ_duy_nhất_có_ngày_16/8_là_VN-Index_sụt_giảm,_dừng_ở_mức_221_điểm._",trong_number_phiên_giao_dịch_có_number_number_là_VN-Index_giảm_mức_number_điểm_
_Vn-Index_qua_4_phiên_trong_tuần_chỉ_duy_nhất_một_chiều_đi_xuống_với_gần_hết_biên_độ_cho_phép._,Vn-Index_number_phiên_trong_với_
"_Lần_gần_đây_nhất_Vn-Index_tăng_trên_4%_là_ngày_7/3,_hàn_thử_biểu_khi_đó_tăng_4,7%,_tương_đương_28,97_điểm._",Vn-Index_tăng_number_%_là_number_number_tăng_number_%_tư_đương_number_điểm_
"_Chứng_khoán_khởi_đầu_tuần_mới_theo_cách_không_thể_tốt_hơn,_Vn-Index_tăng_mạnh_20,59_điểm,_tương_đương_4,69%,_mở_cửa_tại_459,65_điểm._",đầu_Vn-Index_tăng_number_điểm_tư_đương_number_%_cửa_number_điểm_
"_Số_điểm_trừ_của_Vn-Index_từ_đó_cũng_tăng_theo,_có_thời_điểm_chạm_ngưỡng_giảm_gần_1%._",điểm_của_Vn-Index_tăng_có_điểm_giảm_number_%_
"_Dẫu_vậy,_nếu_so_với_giá_trị_cuối_năm_2008,_Vn-Index_chẳng_những_không_tăng_điểm_mà_còn_đi_xuống_2,22_điểm._",với_number_Vn-Index_tăng_điểm_number_điểm_
"_Vn-Index_khép_lại_phiên_giảm_thứ_ba_của_năm_Kỷ_Sửu_tại_286,11_điểm,_bị_trừ_2,58_điểm,_tương_ứng_0,89%._",Vn-Index_phiên_giảm_của_number_điểm_number_điểm_tư_number_%_
"_Từ_mức_hao_hụt_đến_16,75_điểm_(3,25%),_Vn-Index_còn_lại_có_498,31_điểm_-_kết_quả_của_4_ngày_liên_tiếp_đi_xuống._",mức_number_điểm_number_%_Vn-Index_có_number_điểm_của_number_
"_Vn-Index_gần_như_đi_ngang_trong_tuần_cuối_cùng_của_tháng_1,_khi_chỉ_tăng_thêm_0,92%,_ứng_với_4,37_điểm._",Vn-Index_trong_của_number_tăng_number_%_với_number_điểm_
"_Vn-Index_chấm_dứt_chuỗi_ngày_chỉ_biết_có_giảm,_hoặc_giằng_co_mạnh,_để_tiến_hẳn_16,99_điểm_(3,53%)_và_đạt_497,9_điểm._",Vn-Index_có_giảm_number_điểm_number_%_và_number_điểm_
"_4_cổ_phiếu_này_đã_đóng_góp_khoảng_6,5_điểm_trong_tổng_mức_giảm_15,09_điểm_của_Vn-Index_trong_tuần_này._",number_cổ_phiếu_number_điểm_trong_mức_giảm_number_điểm_của_Vn-Index_trong_
"_Vn-Index_chấp_nhận_kết_cuộc_giảm_5,09_điểm_(1,13%)_và_lùi_về_441,6_điểm_-_thấp_nhất_trong_gần_20_phiên_qua._",Vn-Index_giảm_number_điểm_number_%_và_number_điểm_trong_number_phiên_
"_Cùng_thời_gian_đó_Vn-Index_giảm_tới_2/3,_từ_1.170_điểm_về_mức_trên_dưới_380_điểm_như_hiện_nay._",Vn-Index_giảm_number_number_number_điểm_mức_number_điểm_
"_Vn-Index_theo_đó_tăng_gần_100_điểm_trong_hơn_11_tháng_qua,_trong_khi_HNX-Index_cũng_tích_lũy_thêm_hơn_12%_giá_trị._",Vn-Index_tăng_number_điểm_trong_number_trong_number_%_
"_Trong_phiên_giao_dịch_cuối_cùng_của_năm_Quý_Tỵ,_Vn-Index_giảm_3,67_điểm_và_lùi_về_mốc_556,52_điểm._",phiên_giao_dịch_của_Vn-Index_giảm_number_điểm_và_number_điểm_
"_Theo_đó,_chuyên_gia_này_dự_báo_kết_thúc_năm_2015,_chỉ_số_VN-Index_sẽ_đóng_cửa_ở_mức_dưới_600_điểm._NHÓM_112_",number_VN-Index_cửa_mức_number_điểm_NHÓM_number_
"_Phiên_giao_dịch_ngày_23/2_đã_phản_ánh_khá_đậm_nét_diễn_biến_này_khi_Vn-Index_giảm_tới_13,73_điểm,_mức_giảm_sâu_nhất_trong_vòng_1_tháng_qua._",giao_dịch_number_number_Vn-Index_giảm_number_điểm_mức_giảm_trong_number_
"_Sắc_đỏ_khủ_khắp_sàn_chứng_khoán,_khiến_Vn-Index_lùi_xuống_mức_thấp_nhất_trong_13_phiên_qua_với_mức_giảm_đến_9,52_điểm._",Vn-Index_mức_trong_number_phiên_với_mức_giảm_number_điểm_
"_Kể_từ_phiên_giao_dịch_đó,_Vn-Index_đã_giảm_hơn_10_điểm,_cho_thấy_mức_giảm_tương_đối_của_mặt_bằng_giá_cổ_phiếu._",phiên_giao_dịch_Vn-Index_giảm_number_điểm_mức_giảm_tư_của_cổ_phiếu_
_Vn-Index_sẽ_biến_động_trong_biên_độ_hẹp_(400-420_điểm)_cùng_với_mức_thanh_khoản_trung_bình_trong_giai_đoạn_này_là_dưới_500_tỷ_đồng_một_phiên._,Vn-Index_trong_number_number_điểm_với_mức_trong_là_number_tỷ_đồng_phiên_
"_VN30_thậm_chí_còn_giảm_đến_1,42_điểm_giữ_mức_505,65_điểm_và_giảm_với_biên_độ_0,28%,_lớn_hơn_cả_biên_độ_giảm_của_Vn-Index_(0,09%)._",number_giảm_number_điểm_mức_number_điểm_và_giảm_với_number_%_giảm_của_Vn-Index_number_%_
"_Quý_II,_VN-Index_chỉ_giảm_4,2%,_HNX-Index_giảm_1,5%_nhưng_khá_nhiều_cổ_phiếu_đã_giảm_30-40%_so_với_đỉnh_thiết_lập_của_tháng_4._",VN-Index_giảm_number_%_giảm_number_%_cổ_phiếu_giảm_number_number_%_với_của_number_
"_Tiêu_cực_hơn_Vn-Index,_HNX-Index_chủ_yếu_lình_xình_quanh_tham_chiếu_trong_suốt_phiên_và_đóng_cửa_gần_như_không_đổi_so_với_phiên_trước_đó._",Vn-Index_trong_phiên_và_cửa_với_phiên_
"_Đơn_cử_như_phiên_giao_dịch_ngày_26/3_khi_VN-Index_tăng_hơn_18_điểm,_riêng_10_cổ_phiếu_đứng_đầu_đã_đóng_góp_tới_hơn_11_điểm._",phiên_giao_dịch_number_number_VN-Index_tăng_number_điểm_number_cổ_phiếu_đầu_number_điểm_
_VN-Index_có_ít_phút_giảm_điểm_khi_thị_trường_mở_cửa_nhưng_tăng_liên_tục_và_đóng_cửa_tại_mức_cao_nhất_trong_phiên._,VN-Index_có_giảm_điểm_trường_cửa_tăng_và_cửa_mức_trong_phiên_
"_Đà_giảm_tăng_tốc_trong_phần_còn_lại_của_thời_gian_giao_dịch_kéo_VN-Index_giảm_gần_10_điểm,_đóng_cửa_ở_mức_gần_thấp_nhất_phiên._",giảm_tăng_trong_của_giao_dịch_VN-Index_giảm_number_điểm_cửa_mức_phiên_
"_VN-Index_nới_rộng_đà_giảm_lên_mức_hai_con_số_và_xuống_mức_thấp_nhất_trong_phiên_khi_đóng_cửa,_giảm_gần_12_điểm._",VN-Index_giảm_lên_mức_và_mức_trong_phiên_cửa_giảm_number_điểm_
"_Mức_tăng_gần_13_điểm_trong_phiên_hôm_nay_cũng_là_mức_cao_nhất_trong_phiên,_giúp_VN-Index_vượt_qua_ngưỡng_970_điểm._",tăng_number_điểm_trong_phiên_là_mức_trong_phiên_VN-Index_number_điểm_
_VN-Index_chạm_mức_thấp_nhất_trong_phiên_khi_đóng_cửa_giảm_gần_18_điểm_-_mức_giảm_theo_phiên_mạnh_nhất_trong_gần_5_tháng._,VN-Index_mức_trong_phiên_cửa_giảm_number_điểm_mức_giảm_phiên_trong_number_
"_Biên_độ_dao_động_trong_cả_phiên_của_VN-Index_giữ_ở_mức_dưới_10_điểm,_đóng_cửa_chênh_lệch_chưa_tới_2_điểm_so_với_mở_cửa._",trong_phiên_của_VN-Index_mức_number_điểm_cửa_number_điểm_với_cửa_
"_Cổ_phiếu_này_chốt_phiên_với_mức_giảm_2,6%_so_với_tham_chiếu,_đồng_thời_trở_thành_mã_ảnh_hưởng_tiêu_cực_nhất_đến_VN-Index._",phiếu_phiên_với_mức_giảm_number_%_với_đồng_VN-Index_
"_Tới_phiên_gần_nhất,_cổ_phiếu_HPG_giao_dịch_quanh_ngưỡng_23.000,_giảm_gần_3%_so_với_đầu_năm_trong_khi_VN-Index_vẫn_tăng_gần_7%._",phiên_cổ_phiếu_giao_dịch_number_giảm_number_%_với_đầu_trong_VN-Index_tăng_number_%_
"_VN-Index_giằng_co_trong_phiên_sáng_và_nới_rộng_đà_giảm_trong_phiên_chiều,_đóng_cửa_ở_mức_thấp_nhất_trong_phiên._NHÓM_113_",VN-Index_trong_phiên_và_giảm_trong_phiên_cửa_mức_trong_phiên_NHÓM_number_
_Nhìn_vào_kết_quả_giao_dịch_có_thể_nhận_thấy_việc_GMD_giảm_(-500_đồng)_đã_có_tác_động_mạnh_đến_biến_động_của_chỉ_số_VN-Index._,và_giao_dịch_có_giảm_number_đồng_có_của_VN-Index_
"_Do_vậy,_giá_trị_tăng_gym_của_chỉ_số_Vn-Index_cuối_phiên_mở_cửa_rất_quan_trọng_vì_nó_phản_ánh_biến_động_cho_phiên_giao_dịch_tiếp_theo._",tăng_của_Vn-Index_phiên_cửa_phiên_giao_dịch_
_Vn-Index_tăng_lên_trên_mức_450_điểm_với_khối_lượng_tăng_mạnh_của_phiên_17/9_là_một_dấu_hiệu_rất_tích_cực_theo_phân_tích_kỹ_thuật._,Vn-Index_tăng_lên_number_tăng_của_phiên_number_number_
"_“Mặc_dù_1-2_phiên_gần_đây_thanh_khoản_rất_lớn,_tôi_vẫn_có_cảm_giác_Vn-Index_không_vượt_qua_được_phiên_kháng_cự_mạnh._",number_number_phiên_có_Vn-Index_phiên_
"_Thanh_khoản_những_phiên_gần_đây,_hay_kể_cả_những_phiên_xác_định_kỷ_lục_của_VN-Index,_đều_duy_trì_ở_ngưỡng_trung_bình_-_thấp._NHÓM_114_",phiên_phiên_của_VN-Index_NHÓM_number_
"_Chốt_phiên_hôm_nay,_Vn-Index_ở_mức_529,23_điểm._",phiên_Vn-Index_mức_number_điểm_
"_Vn-Index_chốt_phiên_ở_445,21_điểm,_tăng_nhẹ_0,16_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Vn-Index_chốt_phiên_ở_446,69_điểm,_giảm_4,57_điểm._",Vn-Index_phiên_number_điểm_giảm_number_điểm_
"_Vn-Index_chốt_phiên_ở_478,45_điểm._",Vn-Index_phiên_number_điểm_
"_Vn-Index_kết_phiên_tăng_nhẹ_0,33_điểm,_chốt_ở_430,32_điểm._",Vn-Index_phiên_tăng_number_điểm_number_điểm_
"_Chốt_phiên,_Vn-Index_đóng_cửa_ở_418,18_điểm,_tăng_0,93_điểm._",phiên_Vn-Index_cửa_number_điểm_tăng_number_điểm_
"_Vn-Index_chốt_phiên_ở_409,4_điểm,_tăng_0,01_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Vn-Index_cũng_chốt_phiên_ở_396,05_điểm,_tăng_4,58_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Vn-Index_chốt_phiên_ở_436,16_điểm,_tăng_0,43_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Chốt_phiên,_Vn-Index_đóng_cửa_ở_435,73_điểm,_chỉ_tăng_0,44_điểm._",phiên_Vn-Index_cửa_number_điểm_tăng_number_điểm_
"_Tuy_nhiên,_Vn-Index_vẫn_chốt_phiên_ở_453,26_điểm,_tăng_9,27_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Vn-Index_chốt_phiên_ở_419,66_điểm,_tăng_1,7_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Vn-Index_cũng_chốt_phiên_ở_411,03_điểm,_tăng_7,3_điểm._",Vn-Index_phiên_number_điểm_tăng_number_điểm_
"_Vn-Index_chốt_phiên_ở_401,15_điểm,_giảm_3,17_điểm._",Vn-Index_phiên_number_điểm_giảm_number_điểm_
"_Vn-Index_cũng_tăng_3,02_điểm_và_chốt_phiên_ở_390,89_điểm._",Vn-Index_tăng_number_điểm_và_phiên_number_điểm_
"_Vn-Index_chốt_phiên_ở_336_điểm,_giảm_4,21_điểm._",Vn-Index_phiên_number_điểm_giảm_number_điểm_
"_Vn-Index_tăng_8,45_điểm,_chốt_phiên_tại_409,53_điểm._",Vn-Index_tăng_number_điểm_phiên_number_điểm_
"_Vn-Index_chốt_ở_418,83_điểm,_tăng_1,28_điểm._NHÓM_115_",Vn-Index_number_điểm_tăng_number_điểm_NHÓM_number_
"_Như_vậy,_chỉ_số_VN-Index_tăng_4_phiên_liên_tục_kể_từ_ngày_6/11,_bình_quân_0,86%/phiên._",VN-Index_tăng_number_phiên_number_number_number_%_phiên_
"_Trong_tuần_giao_dịch_từ_ngày_18-22/6,_Vn-Index_có_2_phiên_tăng_và_3_phiên_giảm._",giao_dịch_number_number_number_Vn-Index_có_number_phiên_tăng_và_number_phiên_giảm_
"_Tuần_giao_dịch_từ_ngày_24/9_đến_ngày_28/9,_Vn-Index_có_3_phiên_giảm_và_2_phiên_tăng._",giao_dịch_number_number_number_number_Vn-Index_có_number_phiên_giảm_và_number_phiên_tăng_
"_Tuần_giao_dịch_từ_ngày_8/10_đến_ngày_12/10,_Vn-Index_có_3_phiên_tăng_và_2_phiên_giảm._",giao_dịch_number_number_number_number_Vn-Index_có_number_phiên_tăng_và_number_phiên_giảm_
"_Tuần_giao_dịch_từ_ngày_15/10_đến_ngày_19/10,_Vn-Index_có_3_phiên_giảm_và_2_phiên_tăng._",giao_dịch_number_number_number_number_Vn-Index_có_number_phiên_giảm_và_number_phiên_tăng_
"_Tuần_giao_dịch_từ_ngày_22/10_đến_ngày_26/10,_Vn-Index_có_3_phiên_giảm_và_2_phiên_tăng._",giao_dịch_number_number_number_number_Vn-Index_có_number_phiên_giảm_và_number_phiên_tăng_
"_Tuần_giao_dịch_từ_ngày_5/11_đến_ngày_9/11,_Vn-Index_có_1_phiên_giảm_và_4_phiên_tăng._",giao_dịch_number_number_number_number_Vn-Index_có_number_phiên_giảm_và_number_phiên_tăng_
"_Tuần_giao_dịch_từ_ngày_12/11_đến_ngày_16/11,_Vn-Index_có_2_phiên_tăng_và_3_phiên_giảm._NHÓM_116_",giao_dịch_number_number_number_number_Vn-Index_có_number_phiên_tăng_và_number_phiên_giảm_NHÓM_number_
"_Khi_đó,_Vn-Index_có_thể_chạm_mốc_560_điểm._",Vn-Index_có_number_điểm_
_Vn-Index_đã_có_lúc_chạm_ngưỡng_500_điểm_vào_đầu_đợt_2._,Vn-Index_có_number_điểm_và_đầu_đợt_number_
_Vn-Index_có_lúc_đã_chạm_ngưỡng_540._,Vn-Index_có_number_
_Vn-Index_đã_có_lúc_quay_về_476_điểm_vào_khoảng_9h15._,Vn-Index_có_number_điểm_và_number_number_
"_Chiều_nay,_Vn-Index_tiếp_đà_đi_lên,_sắp_chạm_mốc_400_điểm._",Vn-Index_lên_number_điểm_
"_Chiều_nay,_Vn-Index_lúc_tăng_lúc_giảm._",Vn-Index_tăng_giảm_
"_Mãi_đến_10h15,_Vn-Index_mới_bật_lên_vùng_505_điểm._",number_number_Vn-Index_lên_number_điểm_
_Sáng_nay_có_lúc_Vn-Index_đã_chạm_ngưỡng_600_điểm._NHÓM_117_,có_Vn-Index_number_điểm_NHÓM_number_
"_Tuy_nhiên,_giao_dịch_tập_trung_chủ_yếu_vào_các_cổ_phiếu_xuống_giá_nên_VN-Index_vẫn_rớt_mạnh_so_với_phiên_trước._",giao_dịch_và_cổ_phiếu_VN-Index_với_phiên_
"_Tuy_nhiên,_trước_diễn_biến_thị_trường_có_tới_55_mã_chứng_khoán_dư_bán_bằng_0,_nhóm_giảm_giá_dường_như_không_có_trọng_lượng_với_VN-Index._",trường_có_number_number_giảm_có_với_VN-Index_
"_Việc_Vn-Index_đóng_cửa_tại_370,55,_tăng_0,1_điểm_tương_ứng_với_0,02%_là_một_phần_thưởng_xứng_đáng_cho_những_nỗ_lực_của_bên_mua._",Vn-Index_cửa_number_tăng_number_điểm_tư_với_number_%_là_của_
"_Giao_dịch_đợt_2_khả_quan_hơn_khi_cung_cầu_chứng_khoán_đã_có_phần_nghiêng_về_mua_vào,_kéo_Vn-Index_tăng_đến_3,42_điểm._",dịch_đợt_number_có_và_Vn-Index_tăng_number_điểm_
"_Thế_nhưng,_so_với_tuần_trước,_khi_Vn-Index_chỉ_một_chiều_đi_xuống_thì_sự_tích_lũy_này_càng_có_ý_nghĩa._",với_Vn-Index_có_
"_Tuy_nhiên,_khi_mà_Vn-Index_đã_có_lúc_rơi_xuống_dưới_giá_tham_chiếu_thì_việc_tăng_0,61%_đã_là_rất_tích_cực._",Vn-Index_có_tăng_number_%_là_
"_Sự_hưởng_ứng_không_quá_mạnh_mẽ_của_bên_mua_chỉ_đủ_giúp_Vn-Index_đi_lên_2,21_điểm,_tương_đương_0,69%,_mở_cửa_tại_320,14_điểm._",của_Vn-Index_lên_number_điểm_tư_đương_number_%_cửa_number_điểm_
"_Tâm_lý_thận_trọng_của_nhà_đầu_tư_khiến_Vn-Index_chỉ_tăng_lưỡng_lự_có_2,16_điểm_sau_đợt_1,_đạt_161_tỷ_đồng_cho_4,8_triệu_chứng_khoán_chuyển_nhượng._",của_nhà_đầu_tư_Vn-Index_tăng_có_number_điểm_đợt_number_number_tỷ_đồng_number_triệu_
_Vn-Index_không_ngừng_đi_xuống_và_làm_thót_tim_nhà_đầu_tư_với_mức_giảm_gần_10_điểm_vào_giữa_đợt_2._,Vn-Index_và_là_nhà_đầu_tư_với_mức_giảm_number_điểm_và_đợt_number_
_Đà_lao_dốc_của_Vn-Index_diễn_ra_với_tốc_độ_chóng_mặt_vào_giữa_phiên_khi_các_lệnh_bán_được_đưa_vào_ồ_ạt._,của_Vn-Index_với_và_phiên_lệnh_và_
"_Tuy_nhiên,_Vn-Index_chỉ_tăng_nhẹ_(3,04_điển)_trong_bối_cảnh_dòng_tiền_luân_chuyển_trên_thị_trường_chững_lại_so_với_3_tuần_qua._NHÓM_118_",Vn-Index_tăng_number_trong_trường_với_number_NHÓM_number_
"_Tính_gộp_cả_quý,_VN-Index_đã_mất_39_điểm,_tương_đương_22%._",VN-Index_number_điểm_tư_đương_number_%_
"_Vào_thời_điểm_27/3,_khi_biên_độ_sàn_TP_HCM_chính_thức_thu_hẹp_về_1%,_Vn-Index_ở_mức_508,75_điểm._",điểm_number_number_number_%_Vn-Index_mức_number_điểm_
"_Tính_đến_10_giờ_sáng_nay,_Vn-Index_đã_tụt_nhanh_về_mức_473,57_điểm._",number_Vn-Index_mức_number_điểm_
"_Đến_khoảng_9h15,_Vn-Index_đã_mất_hơn_5_điểm_để_về_sát_mốc_435._",number_number_Vn-Index_number_điểm_number_
_Đồ_thị_giá_của_VN-Index_lúc_trồi_lên_lúc_sụt_xuống_với_biên_độ_lớn._NHÓM_119_,của_VN-Index_lên_với_NHÓM_number_
"_4/12,_chỉ_số_VN-Index_tăng_nhẹ_trở_lại_sau_một_tuần_đi_xuống._",number_number_VN-Index_tăng_
"_Trước_đó,_Vn-Index_tăng_1,6_điểm,_tương_đương_0,33%_khi_mở_cửa_phiên_sáng._",Vn-Index_tăng_number_điểm_tư_đương_number_%_cửa_phiên_
"_Trước_đó,_VN-Index_tăng_nhẹ_0,12%_lên_525,2_điểm_khi_mở_cửa._",VN-Index_tăng_number_%_lên_number_điểm_cửa_
_Vn-Index_giảm_nhẹ_sau_đó_tăng_trở_lại._,Vn-Index_giảm_tăng_
"_Trước_đó,_Vn-Index_đuối_sức_giảm_0,24_điểm_khi_mở_cửa._",Vn-Index_giảm_number_điểm_cửa_
"_Vn-Index_giảm_nhẹ_0,41%_xuống_577,82_điểm_khi_đó_cửa._NHÓM_120_",Vn-Index_giảm_number_%_number_điểm_cửa_NHÓM_number_
"_Kết_phiên,_Vn-Index_giảm_13,4_điểm,_xuống_494,9_điểm._",phiên_Vn-Index_giảm_number_điểm_number_điểm_
"_Kết_phiên,_Vn-Index_giảm_6,55_điểm,_xuống_505,12_điểm._",phiên_Vn-Index_giảm_number_điểm_number_điểm_
"_Mở_cửa_VN-Index_giảm_nhẹ_0,75_điểm_xuống_432_điểm._",cửa_VN-Index_giảm_number_điểm_number_điểm_
"_Chốt_phiên,_Vn-Index_mất_2,6_điểm,_xuống_454,16_điểm._",phiên_Vn-Index_number_điểm_number_điểm_
"_Chốt_phiên,_Vn-Index_giảm_2,89_điểm,_xuống_482,77_điểm._",phiên_Vn-Index_giảm_number_điểm_number_điểm_
"_Đóng_cửa_phiên_12/8,_Vn-Index_giảm_0,23%,_xuống_499,46_điểm._",cửa_phiên_number_number_Vn-Index_giảm_number_%_number_điểm_
